"","NEU_SRR1974602","NEU_SRR1974603","NEU_SRR1974605","NEU_SRR1974607","NEU_SRR1974609","NEU_SRR1974611","NEU_SRR1974612","NEU_SRR1974613","NEU_SRR1974614","NEU_SRR1974615","NEU_SRR1974617","NEU_SRR1974618","NEU_SRR1974620","NEU_SRR1974621","NEU_SRR1974622","NEU_SRR1974623","NEU_SRR1974624","NEU_SRR1974625","NEU_SRR1974626","NEU_SRR1974627","NEU_SRR1974628","NEU_SRR1974629","NEU_SRR1974630","NEU_SRR1974631","NEU_SRR1974632","NEU_SRR1974633","NEU_SRR1974634","NEU_SRR1974635","NEU_SRR1974636","NEU_SRR1974638","NEU_SRR1974639","NEU_SRR1974640","NEU_SRR1974642","NEU_SRR1974643","NEU_SRR1974645","NEU_SRR1974646","NEU_SRR1974648","NEU_SRR1974649","NEU_SRR1974650","NEU_SRR1974652","NEU_SRR1974654","NEU_SRR1974655","NEU_SRR1974656","NEU_SRR1974657","NEU_SRR1974658","NEU_SRR1974659","NEU_SRR1974660","NEU_SRR1974661","NEU_SRR1974662","NEU_SRR1974663","NEU_SRR1974673","NEU_SRR1974674","NEU_SRR1974677","NEU_SRR1974681","NEU_SRR1974684","NEU_SRR1974686","NEU_SRR1974697","NEU_SRR1974704","NEU_SRR1974705","NEU_SRR1974706","NEU_SRR1974707","NEU_SRR1974709","NEU_SRR1974710","NEU_SRR1974711","NEU_SRR1974712","NEU_SRR1974713","NEU_SRR1974714","NEU_SRR1974718","NEU_SRR1974724","NEU_SRR1974730","NEU_SRR1974735","NEU_SRR1974752","NEU_SRR1974756","NEU_SRR1974759","NEU_SRR1974762","NEU_SRR1974763","NEU_SRR1974767","NEU_SRR1974773","NEU_SRR1974775","NEU_SRR1974776","NEU_SRR1974777","NEU_SRR1974778","NEU_SRR1974779","NEU_SRR1974780","NEU_SRR1974782","NEU_SRR1974783","NEU_SRR1974785","NEU_SRR1974786","NEU_SRR1974787","NEU_SRR1974793","NEU_SRR1974799","NEU_SRR1974800","NEU_SRR1974801","NEU_SRR1974803","NEU_SRR1974806","NEU_SRR1974807","NEU_SRR1974808","NEU_SRR1974809","NEU_SRR1974810","NEU_SRR1974811","NEU_SRR1974813","NEU_SRR1974815","NEU_SRR1974817","NEU_SRR1974818","NEU_SRR1974819","NEU_SRR1974820","NEU_SRR1974821","NEU_SRR1974822","NEU_SRR1974823","NEU_SRR1974824","NEU_SRR1974825","NEU_SRR1974828","NEU_SRR1974830","NEU_SRR1974832","NEU_SRR1974835","NEU_SRR1974838","NEU_SRR1974841","NEU_SRR1974842","NEU_SRR1974843","NEU_SRR1974844","NEU_SRR1974847","NEU_SRR1974848","NEU_SRR1974849","NEU_SRR1974853","NEU_SRR1974854","NEU_SRR1974864","NEU_SRR1974866","NEU_SRR1974867","NEU_SRR1974869","NEU_SRR1974870","NEU_SRR1974872"
"NEU_SRR1974635",0.391412619699457,0.579984322858596,0.555001398008188,0.500526166049919,0.472170940538967,0.624575290876846,0.499957133855146,0.57271383994594,0.596134179887499,0.454733790159522,0.457745022451978,0.451620664417628,0.5905839758709,0.420110790605234,0.528543057342487,0.630619654498715,0.43009524396506,0.819663165303943,0.553625721409798,0.490299996187447,0.444619527724971,0.454429577212231,0.395481142400117,0.547345683920613,0.438669201434381,0.560093517039787,0.409922861101268,0,0.567036326647125,0.471598351865722,0.45076647133699,0.567045972793377,0.592383929202608,0.427039721613698,0.467917794026456,0.643311076639308,0.553401537167106,0.420924982611445,0.598315880572744,0.545700068721084,0.441630985382377,0.535355176836179,0.534450338567744,0.526623330812594,0.436495616648821,0.421987672592772,0.486069209359977,0.60383995666792,0.429767243258076,0.553797726005103,0.697566405431815,0.439925574859307,0.455681786193891,0.419075928804208,0.404622531568778,0.384258308800044,0.525004683635748,0.389820158266465,0.452802304294712,0.407811137652558,0.5717979051341,0.441854293906844,0.631799339856347,0.610583792773357,0.433979334249052,0.429951598281897,0.590193069122691,0.469244350541991,0.458928868693295,0.513887461495747,0.406820010315909,0.479217917152527,0.43513477171665,0.422514000759404,0.501388822824533,0.41048825454954,0.568085757763678,0.486778642596277,0.469383089366628,0.568898359563942,0.449916366735471,0.491843539164951,0.437791706063479,0.582061546075108,0.475729605184193,0.453503768865742,0.546251971127823,0.566001142446411,0.538656004691128,0.471087465973495,0.417543077123996,0.537758197471004,0.438292886497493,0.534478742413599,0.428032842462799,0.492392709365687,0.63858647143376,0.481115414585971,0.543712524308647,0.5058207456685,0.404040486055196,0.43298676359808,0.407640410278179,0.436729089857884,0.381016033273251,0.423853738597552,0.519158711773317,0.494126203248637,0.51579203329305,0.498943481264839,0.500640515588974,0.437554646339402,0.438618287540952,0.452574545109813,0.432206582616999,0.456065589705522,0.450364398636783,0.37348627945735,0.538789908224242,0.471432313316825,0.524281546055951,0.444069173072735,0.447607847529858,0.4279766565451,0.440706064761731,0.546317770098277,0.6377870851859,0.485094809153456,0.685200254161527,0.673394469609783,0.613783481545177
"NEU_SRR1974636",0.545850211009145,0.674276824119639,0.614211346469346,0.600780888399866,0.572980470587287,0.661793074497699,0.613082122528725,0.621998732644627,0.656304950879568,0.551136210144372,0.564446428537885,0.603989305365135,0.633475854210881,0.566401311887429,0.589392648446331,0.683536577137189,0.544272326475083,0.85145754671928,0.617307336358666,0.589606069055368,0.555715715496302,0.58787873253143,0.525996518796117,0.620711605172432,0.587636558920798,0.626618380596519,0.569123021519765,0.567036326647125,0,0.610526800524344,0.594469504513732,0.607925094235249,0.621690239789455,0.543362397834215,0.572349108701469,0.701237762071477,0.587778024872492,0.569374191994592,0.651967892141595,0.633732685792615,0.587957211701666,0.605356507163183,0.580774946085893,0.604846743052065,0.574657369719479,0.570423730560808,0.572072398611526,0.637761286622491,0.565847526608697,0.655271568986851,0.723938645075059,0.579383407596818,0.573374782598475,0.559080189754245,0.533852211550352,0.517638670036266,0.588466790981597,0.544783998534205,0.577077010832373,0.528260521344244,0.632608070321633,0.581265851686535,0.681119802582388,0.677262065024544,0.577690592246331,0.597459103656682,0.626793698949337,0.562334622857501,0.577387951076828,0.620806969485027,0.554565411951534,0.615452006534037,0.584178435933642,0.572310372175187,0.644904227224021,0.553177152943278,0.664453296858326,0.620353072675741,0.617887226680616,0.693764984493142,0.603478113935564,0.627067710945926,0.587057258074274,0.691496911595565,0.607403930735019,0.593175761494444,0.67550164607811,0.671148825401216,0.642506790375609,0.621590221574422,0.563431857100658,0.667803646936646,0.573863000028418,0.532714138392076,0.564638326658012,0.58339833961882,0.711060071943939,0.623867918470461,0.635844646413772,0.619264207917495,0.563074443859509,0.53280446042002,0.547136824340683,0.554375739206312,0.532668009861173,0.574463953837618,0.593109905110602,0.590297170242493,0.60365162951424,0.591617260434108,0.600642155885072,0.566276929883742,0.587672040914578,0.593141705675225,0.564824162664796,0.586905494195593,0.56704935752279,0.537548135919649,0.618649094685188,0.598180116618866,0.623809465979563,0.568740576935643,0.569851393300644,0.576661568941978,0.567011385929602,0.63466589140818,0.689562855294792,0.611987508912866,0.716504784073298,0.728341065466182,0.705448290734559
"NEU_SRR1974638",0.44644260352617,0.60822667032742,0.571700566105154,0.535343988372196,0.498376542452733,0.648113582127382,0.51742544762331,0.600661386742466,0.605740763846122,0.497472888718615,0.495124189383465,0.489933472371329,0.630209231400275,0.447929548556753,0.553230634449769,0.651261276978101,0.479452141690454,0.818089324065145,0.575639225329892,0.531010344088183,0.481675860357345,0.490907870513331,0.4358250326255,0.568775857599731,0.487348185035244,0.592320073911908,0.45757644206999,0.471598351865722,0.610526800524344,0,0.497995986732609,0.596808008218283,0.618772297699672,0.464580454283314,0.498134464237351,0.650463529478767,0.590075147449055,0.460584119266636,0.620143368840423,0.56656211137243,0.475318922465293,0.561562249877683,0.564964999207422,0.55404636695531,0.472408095426322,0.455135650403988,0.512739834325567,0.625470476338335,0.471778825383376,0.584921277474487,0.724589930930064,0.478446521771079,0.489843132023208,0.478159878842865,0.445220614194923,0.433956994573416,0.551514777652536,0.431876441746966,0.493691218414981,0.444403927562328,0.591234376413689,0.48618304190232,0.660196441066964,0.635706865729686,0.470497530408345,0.492381346329946,0.621390567164177,0.508032844001955,0.490283301943358,0.552571239588472,0.453156629503733,0.515195848179091,0.47890834472329,0.466957516858735,0.530567261571774,0.461433592164655,0.581783586366112,0.522013788741099,0.517389850183025,0.593357641386106,0.489997633882661,0.514915985345396,0.484077831473536,0.611168964201712,0.512109792720369,0.503056943749459,0.574090725414233,0.581731326349066,0.587699322749262,0.50292194371913,0.458446848362159,0.570903272185502,0.47315646260522,0.522207037718865,0.462721434748296,0.527021291345193,0.656366240191168,0.503106972353366,0.558584277063792,0.544748977176938,0.44217063624345,0.472867426724717,0.449596861782185,0.47695788559634,0.422208980641894,0.460508099798292,0.562549425675293,0.536106693011751,0.568444970437328,0.535374532252676,0.536808841736565,0.489031341675781,0.477520636784418,0.482009158519482,0.475931026014525,0.491509621727873,0.485221626576478,0.418763748746288,0.561162003057725,0.495302056011351,0.54492799249006,0.475372865399338,0.484433788779299,0.477208078579472,0.48288439095154,0.577958306104152,0.66153143566211,0.522858312957969,0.706638542249787,0.687359614662273,0.618292340589925
"NEU_SRR1974639",0.398648507471965,0.601626680967309,0.551660606786492,0.508690861135597,0.473955407070825,0.630054416331992,0.511833435190035,0.592941498376475,0.605346724246305,0.439733631942124,0.471961197342894,0.444299051241223,0.602298289630217,0.435500734593314,0.541976895567265,0.638091087177674,0.461093718978766,0.812142369033675,0.545526226072887,0.512533286327285,0.479485652603682,0.467335136344752,0.413671292204139,0.56967659549814,0.444297197305581,0.576428134170126,0.42308999888993,0.45076647133699,0.594469504513732,0.497995986732609,0,0.592429733017775,0.625500935267988,0.429281737371737,0.464509371120426,0.653753183577698,0.56465555950543,0.42432525222522,0.605059431376885,0.553350262718569,0.434353237297386,0.542216719810982,0.540607148772574,0.542424775490721,0.453071614573686,0.422889648845763,0.515695252700437,0.621809084020901,0.424230923729312,0.574809796218648,0.705917100503458,0.442100638208035,0.453592218716815,0.422953813506071,0.415413481725361,0.401308204509013,0.52542802279359,0.398694215219038,0.440924081180528,0.411138423019268,0.578087307402842,0.459646055933049,0.642709444197492,0.612625713611395,0.433936471122497,0.446141450608117,0.598047528821143,0.47597392235069,0.446140731249885,0.524800688677125,0.41673790314479,0.480148714984622,0.432938286892366,0.439714960163451,0.487704785428153,0.410931989698921,0.562588166196671,0.484303555929341,0.471117987188027,0.568522283383169,0.435552308411388,0.507656977872706,0.430596815589623,0.564024499980466,0.469977392746721,0.465713625231681,0.536776624957028,0.558848677199728,0.568946024523927,0.464290036903047,0.425068375027206,0.542471864030673,0.424155881819709,0.548859864111353,0.434014857115119,0.497168695766615,0.655383132856512,0.472081151491383,0.533850369719268,0.514841193689364,0.402360239229968,0.455459228791221,0.43275305052248,0.433310935095398,0.383459579368463,0.423003470001093,0.517681853937336,0.494129378240287,0.52510600463135,0.493216155256449,0.511310522448066,0.454127100459775,0.439795258754793,0.4503152395601,0.436259677278412,0.456232671809224,0.453183359774502,0.37425482899576,0.536548532871017,0.464650855037932,0.524719794825313,0.436847806644754,0.469200085408323,0.421178735750603,0.441494721354428,0.536711438637367,0.656468004033297,0.49425971406591,0.677553109222234,0.663494334219416,0.607186516859695
"NEU_SRR1974640",0.528922705382958,0.681019641889809,0.591650132209837,0.587920703070318,0.535846141250328,0.640138566749235,0.588481836332333,0.588176819257747,0.63865174380307,0.520184062350529,0.548903600540956,0.581880562083272,0.590133500608581,0.542705443475649,0.567041115689105,0.64172207691199,0.543227117652463,0.859979689507768,0.607211981493156,0.566463714162365,0.544248413019429,0.567398265165789,0.505247380443522,0.570063683109308,0.578146934874866,0.586372320004261,0.556649933170766,0.567045972793377,0.607925094235249,0.596808008218283,0.592429733017775,0,0.600331035498483,0.516864820037896,0.54164013396286,0.683102483722327,0.567337452863347,0.554215844947643,0.639199781562131,0.628173018658318,0.583996590245898,0.578775318561915,0.533104476056221,0.596586878079541,0.569975175189344,0.556187980897716,0.555423293813526,0.594566211061756,0.52924371241819,0.622881011755264,0.697047349659246,0.571688944832936,0.548200421928727,0.566504097694406,0.530758344960694,0.521920036862715,0.528209642531907,0.514956722581397,0.575259789653699,0.510522185479676,0.601341740924767,0.574730358185571,0.664083756787955,0.659451071376835,0.580104068115963,0.583582030576982,0.613497082663681,0.549964718514264,0.564890771887728,0.58410585065317,0.532305531577476,0.610402248395331,0.564985955009169,0.559411363887091,0.634128878732935,0.544500752885281,0.641566629079164,0.616607135210727,0.603510295122263,0.683312767657307,0.595507778275772,0.616965999479494,0.575884339360241,0.673477945982362,0.5972936556656,0.587224881450203,0.666474119038085,0.667007674445403,0.648147014206719,0.601500133781832,0.542808906042145,0.650402450407972,0.550991116584044,0.578007556593486,0.555929137177765,0.569753754919498,0.670449530373554,0.611956108008572,0.613381503727498,0.607037070083201,0.546034670188274,0.525149479389257,0.539903864795563,0.544163185772391,0.529223553873299,0.568562117206511,0.57743551988413,0.57565793565378,0.600559924152965,0.554384458613708,0.584584497746953,0.561816009981043,0.562401806245918,0.572554483949896,0.576169432576783,0.578013069853812,0.552246865219298,0.513545415688385,0.614224563504594,0.57559319678583,0.60551197492442,0.537385557807678,0.567560012479258,0.549797312060373,0.55958132964289,0.627573747705611,0.640690140648423,0.589817098340299,0.665550328950695,0.716728596647917,0.698956662198058
"NEU_SRR1974642",0.544616014776133,0.686018997797989,0.622514833590736,0.626194390677805,0.557123356093437,0.664110542870641,0.617474340613287,0.60505284226242,0.661338835381179,0.550253615417142,0.568030238223816,0.609186214752025,0.629672150376811,0.573944693090163,0.56759412545743,0.656917166307355,0.564952906275356,0.844838267892848,0.6230963974357,0.59369637287268,0.567280039147685,0.586761213716909,0.536839175210105,0.600036645239488,0.602972489674678,0.614730758491921,0.574398414427132,0.592383929202608,0.621690239789455,0.618772297699672,0.625500935267988,0.600331035498483,0,0.535727320980848,0.563582178230686,0.685014815681388,0.584058896378779,0.572891002505403,0.645489451192721,0.651625232361319,0.595414401075091,0.603297236621506,0.567686399893805,0.58968173113952,0.598865770802354,0.582100628961364,0.584951674898088,0.615912739168741,0.564974966599312,0.655533996558887,0.730602388247023,0.590580216014126,0.576967407125676,0.593842617381787,0.556886212984487,0.550171556079418,0.576601926506815,0.540474705489136,0.599979069382466,0.548055510387435,0.625030204641453,0.598475112145012,0.679528982701845,0.692930041493745,0.600425116738895,0.606212760005599,0.613073763210127,0.578642238918486,0.591260199145216,0.60795069694212,0.559476359053653,0.632899223325097,0.57628697025777,0.570458283500882,0.65433371458174,0.570322350823816,0.669888943524995,0.629915285124511,0.638791790692519,0.69637446452234,0.615481673897694,0.630581584639887,0.600577278628436,0.688395202599126,0.604045468508629,0.621764697593511,0.704090930123816,0.688298448054558,0.676916115889491,0.619644256826955,0.576835157542664,0.665471786659447,0.582319390866515,0.59370765641054,0.580895291890481,0.589808571562624,0.682838302149343,0.633085059453099,0.638786773618973,0.633733696696962,0.576176815750149,0.553019360900101,0.549421324417779,0.567943497406887,0.558016805196697,0.593615657637459,0.599112199662034,0.593464630522921,0.612978303877269,0.587283376475442,0.604132436176057,0.585351027878054,0.584508690596675,0.602951601237561,0.600412880852312,0.613363746872917,0.571371788552193,0.548775555497252,0.637694260554645,0.601269921453451,0.624815068298607,0.567859074204277,0.580588425716429,0.5857018191521,0.590916509822781,0.626690404172202,0.678414978042134,0.617075571680725,0.701455851137431,0.708080191961341,0.699602119916213
"NEU_SRR1974643",0.351820621004972,0.565056057431649,0.472000005764875,0.466739575137403,0.38453444681335,0.57386951317122,0.47454086869037,0.494938523411247,0.549363433772627,0.396473462592497,0.398968697690986,0.407459900665976,0.523586051156946,0.384645787057829,0.424283138292899,0.566706077783241,0.414951283331457,0.773172625240351,0.514770147755444,0.472810038191407,0.426588391009072,0.381717341807767,0.366070881486352,0.494214296606074,0.362076890882682,0.463474950907646,0.329208956754843,0.427039721613698,0.543362397834215,0.464580454283314,0.429281737371737,0.516864820037896,0.535727320980848,0,0.419078860748718,0.558747400535708,0.49587630492559,0.38072161774641,0.505633965292713,0.522158490286534,0.370761171402596,0.502586308064986,0.475825791395203,0.479272620566087,0.418570793923736,0.406977053578125,0.466577285534145,0.54777959782092,0.391125371358233,0.522337168119482,0.644955774395561,0.380707225149004,0.407879694308849,0.401470300196898,0.371826034066969,0.358737049670534,0.463019905769974,0.309114677895098,0.419288503460812,0.367627322840189,0.496922743272517,0.432518321423125,0.538670861792514,0.55305943418717,0.377295979637425,0.364436479326141,0.493717502640786,0.440276089039273,0.389789125630379,0.457081747747047,0.337253170584302,0.465717340218181,0.348400922575364,0.399360288618547,0.435339406628488,0.332478538176337,0.499785946768475,0.443301803382217,0.425177673749975,0.514294602108419,0.424836597710337,0.456784824979037,0.408371367660516,0.527937571304814,0.422313723185315,0.424372725205448,0.496876417546521,0.492194182378496,0.526064490111028,0.422924674373905,0.386848881551854,0.446493020106375,0.391041406849396,0.535157955435519,0.368266750659319,0.439507040895033,0.590863685022446,0.442347204925836,0.48817633441094,0.485643368304181,0.363867234445925,0.387208683316212,0.3728584633304,0.375701966968759,0.348348687185272,0.364850832819263,0.466747203848283,0.433484737295243,0.473349870917284,0.445233585781422,0.436638005608206,0.413379609773024,0.3780439160006,0.404754019594659,0.408337662522919,0.373281864891325,0.369274522053697,0.324104453942464,0.485391811536707,0.42435469093705,0.485250701543533,0.353689878285009,0.430018451479069,0.412682185598329,0.400141082227195,0.474148120733264,0.585999739338525,0.456882441789929,0.614709422437285,0.563805917756883,0.541691353248927
"NEU_SRR1974645",0.414916163632338,0.589049724198124,0.515597969212128,0.506099644517535,0.444222944859591,0.610349666676388,0.491936752418237,0.539539488082845,0.576636865418269,0.442502852891854,0.443193851302958,0.447948855129364,0.560493098245004,0.428036855956976,0.49155238397449,0.572571331277795,0.449704919302006,0.802123017287017,0.541991456153711,0.508092489804142,0.464689985859659,0.439187927190889,0.407045257263784,0.5270701127758,0.454334415439228,0.528777029835575,0.421134358316273,0.467917794026456,0.572349108701469,0.498134464237351,0.464509371120426,0.54164013396286,0.563582178230686,0.419078860748718,0,0.586652000392151,0.542594386782893,0.440130136352198,0.57497275571417,0.554843477382901,0.444123871583831,0.522545857087009,0.509830834240764,0.510934858577244,0.460324398644005,0.438578199218174,0.494074348580893,0.562569122796643,0.441877493718521,0.565753801519159,0.664663598976117,0.440093074729721,0.458311454640377,0.443997802904565,0.423010831946465,0.410587408603847,0.49677145361452,0.387909106745499,0.458440334424353,0.417829887659499,0.53979963575427,0.466821952927393,0.607754783180849,0.591210318572624,0.435482353598266,0.447661041580295,0.553708823779256,0.473991066432284,0.426858164885583,0.476897219470192,0.410342401620945,0.492862272513721,0.437565480283171,0.452194766250815,0.487065840472182,0.417556651146058,0.557088541810636,0.497973545234375,0.478268025046913,0.550730249533868,0.471182251972236,0.4951583840511,0.460646749647537,0.575332488595848,0.476626214956793,0.480754982825671,0.536882934413515,0.550909272182136,0.567705638459097,0.477345686917342,0.426007154985105,0.541484805556801,0.442774035985137,0.56040603852246,0.428564792762349,0.507340480380088,0.616932287642301,0.489336866014758,0.531915854541718,0.512125242677983,0.423214571597825,0.441670842722354,0.414884701230825,0.42984134252252,0.407750915073212,0.431623774219909,0.517685675371246,0.483178110822123,0.538031185318586,0.492832615491663,0.503694819155909,0.458092162381639,0.432028577924321,0.453820736339439,0.467815198787949,0.461030891959985,0.430218699462438,0.384211179350319,0.545040192956934,0.460523828517164,0.514790091938539,0.432066183616372,0.465171853902137,0.447507462552162,0.446027892456947,0.531159898344485,0.613941387055705,0.485859336750294,0.645415756607827,0.649409234410099,0.599689200857484
"NEU_SRR1974646",0.582148906124047,0.700846767839371,0.647488325775331,0.66077244428606,0.584700845417387,0.710719434051,0.64457953573331,0.635453475784283,0.665359743024743,0.60008249365045,0.557506571494559,0.616677202386416,0.680676540060494,0.592835108753406,0.593892678770503,0.706366049488938,0.616959639225394,0.776870072092668,0.672948441732875,0.648314280990011,0.640135918200168,0.622064131830954,0.587743628757174,0.666337000469932,0.621389216122405,0.645921423390528,0.597139759106278,0.643311076639308,0.701237762071477,0.650463529478767,0.653753183577698,0.683102483722327,0.685014815681388,0.558747400535708,0.586652000392151,0,0.632897167490522,0.581853117563559,0.670376544329999,0.684126832126265,0.557443180605217,0.655952385709836,0.658147037357347,0.635402581004894,0.635649655417635,0.622541966281394,0.639700773916137,0.693974167088599,0.591600490939952,0.679799487591668,0.763456856519271,0.59184133847468,0.620622852247319,0.632066787493627,0.611549375832481,0.59690453771215,0.622345480810859,0.554187141736898,0.629615598907898,0.59045426603014,0.631821656508308,0.645998192726854,0.687863040117938,0.701661740962763,0.586777802228756,0.628905802391762,0.674673424905952,0.613734769352678,0.604430805830708,0.614996324931267,0.572893825083141,0.644620083150878,0.5969789668488,0.612685479454264,0.66495889168356,0.582412453907306,0.668611613390872,0.646878402995595,0.650197057226447,0.673736945314798,0.642835903505853,0.651096728733204,0.641819548511135,0.693895008079001,0.644368999908741,0.647254195136692,0.693708224922474,0.694897760924872,0.696543595116768,0.637988304302178,0.608163686159474,0.635928240698999,0.602632250252466,0.586287070098273,0.580697393315502,0.615998963023244,0.719877078132,0.63337196343171,0.644285276698621,0.655171523794388,0.59428749990235,0.606867049111967,0.605236360632931,0.57617346380626,0.566007614501099,0.583506862342406,0.655182421654832,0.618854130559433,0.655681492149791,0.662559257322188,0.623249859372382,0.614334199940237,0.608390180945791,0.620910685879553,0.633611379014518,0.629285754590562,0.595555799663328,0.571043229340559,0.662960694214951,0.641355907905299,0.629970352353708,0.588656880485524,0.631720270735417,0.626316339347949,0.61937850754611,0.61223312529331,0.720277990779666,0.645112547119461,0.751495538338405,0.72420682847744,0.691004029637389
"NEU_SRR1974648",0.518600051576804,0.649473629630161,0.587804250926492,0.569374436470195,0.531307046967297,0.604305654345258,0.58597864298526,0.570334260276595,0.607060116799261,0.512829920731645,0.534989624876143,0.549093849396397,0.58151557427002,0.537071686065472,0.550576030564924,0.625591470294725,0.529821877247005,0.824601528964993,0.5907822705928,0.56513046564236,0.541849555511017,0.546932642516459,0.504171748398367,0.571315879157364,0.538448585068777,0.571843502691224,0.524716966641646,0.553401537167106,0.587778024872492,0.590075147449055,0.56465555950543,0.567337452863347,0.584058896378779,0.49587630492559,0.542594386782893,0.632897167490522,0,0.54049529033536,0.59603101179524,0.615620033750273,0.553228630232168,0.575209291710923,0.538778819097759,0.564228498076175,0.548605891868911,0.536510020543425,0.557777010623597,0.594233595184839,0.542175379013656,0.612699077346494,0.662527034508811,0.546485706758278,0.541367780465442,0.53947391406987,0.510487963986038,0.500841146212077,0.537749634756168,0.496259406613587,0.544099808248192,0.512521890167381,0.587609054647496,0.546421066832346,0.622038454555243,0.638089503581246,0.564796691671747,0.556051672608823,0.589285337691776,0.539593797912891,0.553874697437465,0.582567166035308,0.513143741689213,0.595451459179169,0.536933124661372,0.545482725822535,0.604609023114893,0.507017546221556,0.614999088003697,0.595899957572881,0.59497323127549,0.6521330400661,0.572949562295955,0.609759721334982,0.549085246147694,0.641079748467877,0.573087655047563,0.559541267686676,0.631567048679388,0.641174571591977,0.637559226677397,0.570684711397036,0.537419319506218,0.601033256615557,0.549264294478039,0.587592129409345,0.535725926763065,0.533418426924658,0.641872303730039,0.595301992858603,0.588599650623944,0.580016128396656,0.536421722984779,0.509381866280798,0.530381036652467,0.526886654037904,0.511120206291452,0.546443133184528,0.547105310930264,0.553274703079471,0.554281034233854,0.560551936601712,0.558066680264625,0.544667130716528,0.54904758268387,0.565005610511057,0.546765221866132,0.55764846113455,0.530805924730876,0.501842949377501,0.581624902821726,0.57529769129043,0.585434225984067,0.523962151921998,0.552897284820924,0.532228713512031,0.543919019691449,0.59773534285695,0.639317148064615,0.57933492236767,0.659136534166564,0.666720228039504,0.674136182029714
"NEU_SRR1974649",0.355111693155376,0.557423203428419,0.519779144557304,0.490679746168909,0.428295363877577,0.599252782752142,0.467782244170449,0.528165666710348,0.550962844810239,0.414415895360676,0.419102579124007,0.413709123768344,0.562024983996119,0.368820679014275,0.47888134226589,0.602296447934915,0.423616178203061,0.768382253514619,0.52173454327926,0.487066439140691,0.44801165841946,0.423753689750187,0.360512336605503,0.533765373968143,0.402078758421721,0.519418109540581,0.387078641255972,0.420924982611445,0.569374191994592,0.460584119266636,0.42432525222522,0.554215844947643,0.572891002505403,0.38072161774641,0.440130136352198,0.581853117563559,0.54049529033536,0,0.568967864522103,0.528318742125676,0.378409436686623,0.523563014227095,0.500084792576507,0.500668496265534,0.42699231891936,0.407263923251564,0.481963363873771,0.569876701986563,0.40385933371961,0.513270206702248,0.676742088257532,0.399739646371883,0.420061701397392,0.404071502791792,0.395263779232514,0.374039091528146,0.50053848151838,0.35940916938954,0.433207038630334,0.393090358450158,0.519629758055373,0.439479611362758,0.604127963698896,0.563533799209426,0.387552341940039,0.40447071143087,0.56507434149093,0.452981932426888,0.42703873500929,0.47161261490419,0.381539836835172,0.443993403515995,0.397404530355954,0.399216657433532,0.460832560369216,0.375269358924644,0.511018719399691,0.441218063243851,0.437976675658524,0.529090443931773,0.42217429260094,0.460266370836467,0.421915889822269,0.538805621513855,0.453583084050901,0.446692392199885,0.517677017887532,0.521800799355753,0.539936433542413,0.436103152644711,0.387007077473879,0.479186783724842,0.396951274771356,0.545667287676709,0.388225312111946,0.474411335443669,0.625810714952781,0.413113913415741,0.491253179090155,0.471744736107812,0.364425378785251,0.411199261126131,0.390575852984611,0.39432219034472,0.35057237477656,0.370918588425464,0.504351596327381,0.470456176702468,0.513869134337307,0.475793167684215,0.468736870305154,0.422351764681153,0.401745059863481,0.41169075788988,0.424225043713759,0.427477134347509,0.410024493594373,0.336455049437005,0.498053575259562,0.432920610551723,0.472570152042726,0.399607009500275,0.431568838184768,0.419293201791318,0.397297992690935,0.48900434915179,0.614109380989888,0.435930411563459,0.640056269105642,0.621590790625438,0.569909159108768
